userName,score,at,content,app
Indra Rudi,5,2026-01-04 04:35:27,mantab supire....mks bnyk,Grab
Iman Ule,5,2026-01-04 04:31:49,mantaap,Grab
Angsa Sakti,3,2026-01-04 04:21:41,"apasi udah bener alamat jemput di titik yg saya tandain, ini kok malah di map kurir nya malah melenceng jauh si? padahal udah di cek berapa kali alamat penjemputannya di map, terus pas kurir nya lagi dijalan alamat penjemputannya masih sama, tapi ah y sudah lah males",Grab
Rudin N,5,2026-01-04 04:03:00,tepat waktu terimakasih,Grab
Moh Mahrus,5,2026-01-04 04:01:28,ok,Grab
yuli yulianti,5,2026-01-04 03:48:01,sangat membantu,Grab
Agus Saiman,5,2026-01-04 03:33:35,nyaman dn tepat makasih,Grab
Nana Tuwok,5,2026-01-04 03:23:19,sangat baik dan rama,Grab
Arifin Arifin,5,2026-01-04 03:15:12,ok,Grab
Ahmad Thoni,5,2026-01-04 03:13:05,baik,Grab
Nur nida Fadilla,1,2026-01-04 02:45:27,kok makin jelek,Grab
Rahmawati Nurdin,1,2026-01-04 01:39:34,saya tidak melakukan perjalanan tapi kenapa ada yang ditagihkan ke saya?,Grab
Sukijan Sukirmo,4,2026-01-04 01:12:31,"resto yang menerima order tapi masih tutup tolong di tindak, kasih denda atau apalah supaya tidak merugikan drivernya.",Grab
Jagur Boy,5,2026-01-04 01:01:54,mantap,Grab
Anjayyy,2,2026-01-04 01:01:15,susah nyari driver wkwkw,Grab
OJI 01,5,2026-01-04 01:00:04,terimakasih,Grab
Gunawan Gugun,5,2026-01-04 00:56:48,enjoy,Grab
iyon bagues,5,2026-01-04 00:49:38,baik,Grab
Bagas P,5,2026-01-04 00:35:03,puas,Grab
Alfi Nasution,1,2026-01-04 00:17:33,bisa bisanya pertama kali mau order udah kena cancel padahal aku nyoba di aplikasi maxim g pernah di cancel udah ngantar doang butuh hampir 1 jam (51-56 menit) ongkos kirim 11 rp di maksim g semahal dan g selama itu,Grab
ningsih ningsih,5,2026-01-03 23:14:19,banyak promo,Grab
Santi Restiana,5,2026-01-03 21:01:23,cepat ramah & sopan,Grab
Nasma Ningsi,5,2026-01-03 20:29:21,bagus Skli,Grab
Eko Fraciska Tempirai,1,2026-01-03 20:27:59,"pesen makan d grabfood, pilihan pengiriman ""prioritas"" kenyataannya lelet2 juga . sistem gak jelas . pesen gacoan, mienya keburu dingin + ngembang . nyalahin resto ""resto sedang menyiapkan pesanan"" daritadi .. driver grab nya yg kgk nongol2 .",Grab
Sakirun Kirun,5,2026-01-03 20:10:20,Yan bagus tepat waktu dan sefty,Grab
Pak Dhe Diono,5,2026-01-03 18:05:16,good job,Grab
Angga Suryana,5,2026-01-03 17:43:02,merasa nyaman dan terbantu,Grab
Renaldi Winowoda,4,2026-01-03 17:10:35,bagus,Grab
Nur setia Cahyawati,1,2026-01-03 16:50:04,saldo ovo tiba tiba terpotong ga jelas gara gara applikasi grab ini. grabmexuser kacau nih apk,Grab
Carry New,1,2026-01-03 16:34:13,kecewa sama aplikasi ini tiap kali mesan gak pernah di antar sampai kelaparan menunggu datang makan nya gak datang2 😡😡,Grab
isma auliya,3,2026-01-03 16:24:16,"mengecewakan duh pas dateng plat no nya beda + drivernya malah nyuruh batalin gitu aja dr apknya, udah gitu ngendarain lewat trotoar + nyelip"", pas lagi keadaan ujan drivernya malah planga plongo trs pake jas ujan aja lama banget mikir"", disitu kondisi sy udah keujanan + ga dikasi jas juga bawa laptop takut klo keujanan rusak, duh ga banget.",Grab
Ratih Widianti haryoto,5,2026-01-03 15:52:05,Nasgornya enak porsian banyak 1 porsi bs berdua kalau laper banvet bs sndri 😄👍🏼,Grab
Kamaludincobra,5,2026-01-03 15:44:21,sangat nyaman,Grab
Firman Fauzi,5,2026-01-03 15:31:38,Bagus banget,Grab
Shakira Allena mailuhuw,5,2026-01-03 15:17:38,cepat pejemputannya dan aman,Grab
Renny Septiya,5,2026-01-03 15:17:23,sangat puas,Grab
Pasar Weleri,5,2026-01-03 14:34:38,enak nyaman jos,Grab
En Hypen,2,2026-01-03 14:28:55,"PERBAIKI SISTEM GRABFOOD!!! saya order grabfood sudah 1 jam tidak ada driver mau nerima. posisi udah lapar dan dibatalkan gabisa yang bener aja?! masa harus nunggu 2 jam? tolong sistem diperbaiki lagi. jangan menyusahkan pihak resto, driver, dan cust. jadi males saya mau order lewat grabfood kalau sistemnya ga diubah.",Grab
Wati Gulo,5,2026-01-03 14:26:08,baikkkk,Grab
Julimah Ahmad,5,2026-01-03 14:04:26,sangat membantu,Grab
Bambang Widya Waseso,1,2026-01-03 13:59:54,"ribet,grab food driver susah nyarinya",Grab
Hartama Julian H Saragih,1,2026-01-03 13:48:11,jelek lu,Grab
KEYNERIS ZEFANO 309,5,2026-01-03 13:46:19,driver orang baik. thank,Grab
Dian apriadi,5,2026-01-03 13:33:32,biar bintang yang berbicara,Grab
Idah Tea,5,2026-01-03 13:29:16,baik amanah & ramah,Grab
Dani OnnO,5,2026-01-03 13:28:40,sangat mmbantuu,Grab
Ratni Ismail,5,2026-01-03 13:21:58,sangat membantu,Grab
Chintiawati Nurul Khojariah,1,2026-01-03 13:11:59,"buruk,pusat bantuan tidak dapat menyelesaikan masalah, Bot",Grab
Supriady Salam,4,2026-01-03 13:10:10,bagus dan ramah orangnya,Grab
Ravkha Kha,5,2026-01-03 13:09:04,bagus sangat membantu banget,Grab
Maria Prasetyo,5,2026-01-03 13:03:51,memuaskan,Grab
Rizky Syafriza,3,2026-01-03 12:50:20,notifnya terlalu sering spam,Grab
Syafina Azzalia,5,2026-01-03 12:40:41,sangat puas,Grab
Krisdian Prasena,5,2026-01-03 12:36:09,good,Grab
EX - one,1,2026-01-03 12:29:25,grab hemat sebenarnya membunuh aplikasinya sendiri argo car di persamakan dengan bike dan pada akhirnya driver enggan untuk mengambil dgn tarif yg gak masuk perhitungan dan penumpang lebih memilih maxim yg standar tanpa embel embel sama seperti blubird yg hampir down tapi tetap di percaya konsumen karna konsisten dalam harga tapi memberikan kepercayaan dan kenyamanan kepada penumpang,Grab
Sariyola Sariyola,5,2026-01-03 12:27:58,sangat baik,Grab
Sandra Fitriah Sanusi,5,2026-01-03 12:26:22,bisa pesan makanan lewat grab,Grab
Riku Kiru,1,2026-01-03 12:24:50,pake prioritas biar di antar cepet malah terlambat mulu di baiki sistemnya saya bayar soalnya driver bisanya dapat orderan ganda kek mana ceritanya,Grab
Diana Selamat,5,2026-01-03 12:24:15,best,Grab
iki siregar Chanel,5,2026-01-03 12:13:01,ok mantap,Grab
Fajar sidik,5,2026-01-03 12:11:58,sangat puas,Grab
Anya Peanut,1,2026-01-03 11:53:06,"gjls, kadang lokasinya g ke detect pdhl udah bnr nulisnya, nyusahin yg lgi buru-buru aja",Grab
Nurul Karomah,5,2026-01-03 11:47:39,bagus,Grab
Dewi Ragil,5,2026-01-03 11:42:36,cepat dan ramah,Grab
Rujak Bumbu,5,2026-01-03 11:32:15,driver ramah mobil bersih nyaman,Grab
Faisal,5,2026-01-03 11:23:53,nyaman makaseh bg,Grab
Hamdini Chanink,5,2026-01-03 11:16:49,tepat waktu,Grab
Diah Ayuu,1,2026-01-03 10:54:44,"kata tunggu 30hari calendar bekerja, tapi sampai sekarang tak dapat lagi duit refund, nak tunggu bape lama lagi ? nak tunggu bape bulan nak bagi refund tu potong kemain cepat refund dah sebulan lebih tak dapat",Grab
Naura Naira,4,2026-01-03 10:51:45,bagusss,Grab
Latifah Nur azizah,5,2026-01-03 10:51:39,sangat baik,Grab
Ridwan Bokep,5,2026-01-03 10:46:35,baik makasih,Grab
Yanti Nuryanti,5,2026-01-03 10:44:17,"layanan nya bagus,sopan.mkasih bnyk ya.tepat waktu.",Grab
Rudi Memiauw,5,2026-01-03 10:25:10,fantastic,Grab
Budi Harto,5,2026-01-03 10:17:12,sangat memuaskan pelayananya,Grab
Wahyuni Sunyoto,5,2026-01-03 10:12:50,baik la yanannya,Grab
Yusuf Dwi saputra,5,2026-01-03 10:00:29,bagusss,Grab
tohidin maulana,5,2026-01-03 09:40:08,recommended pokonya,Grab
Siti nur Azizah,4,2026-01-03 09:39:06,pelayanan bagus,Grab
Dandi Saputra,5,2026-01-03 09:35:13,Aplikasi penolong untuk kamu yang sat set,Grab
Alqalifih Wiratama,5,2026-01-03 08:49:44,sangat bagus,Grab
Henep Kusworo,5,2026-01-03 08:44:44,👍👍,Grab
Yu Yullni,2,2026-01-03 08:28:20,knp gk bisa di buka aplikasi ny,Grab
Anggela Juwita,5,2026-01-03 08:25:34,best,Grab
Pande Nyoman,5,2026-01-03 08:24:23,mantap pak,Grab
I'am saputra,1,2026-01-03 08:14:27,untu pesan makan gilak okir harga 34 ribu okir nya bisa pula 100ribu,Grab
Hatian Lumban Raja,5,2026-01-03 08:12:24,mantap,Grab
Sri Debi,5,2026-01-03 07:40:11,driver ok 👌,Grab
Salma Hanifa,1,2026-01-03 07:31:35,"tolong di grab jangan ada gandakan pesenan atau di gabungkan, kita jadi lama menunggu nya",Grab
Fadlan Haris,1,2026-01-03 07:24:47,"gimana ceritanya saldo 80k di ovo kedeteksi 0,dan ini lagi urgent banget malahan error si metode pembayaran",Grab
salma mulya sari,5,2026-01-03 07:14:18,bagus,Grab
Wahyu Yudi,5,2026-01-03 07:12:34,mudah praktis dan simpel,Grab
Reza Reza,5,2026-01-03 07:05:33,layanan cepat,Grab
mashud dinnor,5,2026-01-03 07:05:03,pengemudi nya ramah dan hafal jalan,Grab
Ageza Widya Rizky,3,2026-01-03 07:00:11,masa saldo ovo saya 0,Grab
Meilina Rahmadanis,1,2026-01-03 06:52:57,sepatu anak aq ketinggalan di mobil,Grab
Mutiara Julia az zahra,5,2026-01-03 06:46:58,keren.sangat membantu sekali,Grab
Nasrul Lala,5,2026-01-03 06:38:47,mantapp,Grab
Mulya Nasuha,1,2026-01-03 06:03:03,driver taxioline ugal-ugalan orang mau ditabrak tabrakin dengan mobil berplat nopol B1689TDO,Grab
Bayy Lopp,5,2026-01-03 05:56:21,"aplikasinya sangat membantu,terima kasih",Grab
Irwan Wancek,5,2026-01-03 05:23:22,sangat membantu,Grab
Dimaz Setiohady Wardhana,5,2026-01-03 05:02:53,tiap hari berangkat kerja pake grab...ttp ga bikin kantong bolong...perjalanan cepat...ga pake antre2 ...grab ojek online paling ekonomis...refund dana semudah membalikan telapak tangan...penanganan complain yg sangat cepat..terintegrasi ovo dan superbank...tanpa ribet harus membayar dg cash .. grab terbaik...,Grab
Sisca Nurcahyani,3,2026-01-03 04:57:58,"grab kenapa y driver nya selalu sering banget cancel2 costumer semisalkan kalo gatau alamat nya tanya gitu chat bukan nya langsung cancel gtu aja , sering banget ni nemuin driver kaya gini !!",Grab
Ulfatul Aulia,3,2026-01-03 04:43:26,bagus,Grab
Ayu Imut,1,2026-01-03 04:24:25,ksh ongkir g otak lo sok dimahl mahalin g ush beli dsni lg ongkirnya dmhaalin lbh mahal ongkirnya,Grab
Eric Purnomo,5,2026-01-03 04:14:56,ok puas,Grab
Baim Kv,5,2026-01-03 04:06:45,bisa didapatkan dg mudah,Grab
Soni Sopyan,4,2026-01-03 04:00:42,mudah cepat hemat dan nyaman,Grab
Valencia Valencia,5,2026-01-03 03:55:55,baguss,Grab
Supri Yanto,5,2026-01-03 03:50:49,perjalanan menyenagkan,Grab
Rere Valevy,5,2026-01-03 02:55:47,sangat bagusss,Grab
Siti Hairan nisa,3,2026-01-03 02:50:03,kurirnya suka minta ga sesuai aplikasi walaupun jaraknya dekat,Grab
Trimulyo 123,5,2026-01-03 02:49:03,sangat baik dan ramah,Grab
Tri Wibowo,5,2026-01-03 02:17:41,ok,Grab
Rahim Samawa,5,2026-01-03 01:32:05,saya sebagai driver minta tolong buat aplikator setiap cs pesan sesuatu pake verifikasi muka biar kita tau muka orang yang selelalu buat orderan fiktif / yang suka mesan grab karna iseng kita sebagai driver merasa dirugikan,Grab
Uun Nurmilah,5,2026-01-03 01:21:24,Lancar,Grab
Mursid Rafil pratama,5,2026-01-03 01:11:22,baik,Grab
Pendekar Import,1,2026-01-03 00:56:31,ketika pesen grabcar hemat di kota palembang.. supirnya pada nolak.. jadi lama nunggu. balik deh k gocar. grab harga lumayan tapi lumanyun nunggu mobil pada reject. perbaikin knapa. kota jg ga berat kok bayar lebih mahal,Grab
Yayanz One,4,2026-01-03 00:43:56,sangat membantu,Grab
Muchamad Ghufron,5,2026-01-03 00:36:28,sensasional,Grab
Chio Art,5,2026-01-03 00:21:08,memudahkan,Grab
Bocil Bocil,5,2026-01-03 00:00:26,Bagus,Grab
Heru tirta Mulya,5,2026-01-02 23:41:34,pelayanan buruk dan merugikan pelanggan,Grab
rosul alasnawyy,5,2026-01-02 22:29:34,"good , tanks 👍",Grab
Fadhil Waliyuddin,1,2026-01-02 22:13:31,"GAK JELAS GRAB FOOD, NUNGGU 2 JAM, TIBA TIBA PESANAN DI BATALKAN, TOLONG LAH DI PERBAIKIN LAGI, GAK PERLU SURUH TUNGGU LAMA KALO EMNG GAK BISA!! SANGAT TIDAK REKOMEND.",Grab
Erlanz Darmadi,5,2026-01-02 21:38:36,good service,Grab
nabila sadidan,1,2026-01-02 19:44:02,gajelas gabisa batalin pesanan grabmart. apk gj.,Grab
Silvi Yanah gifni safitri,2,2026-01-02 19:24:57,parah sihh Grab food pesen mkn Dari jam 11 sampe tadi jam 2 kita nunguin udh laper Dari pihak Grab langsuang d Batalin nungu sampe dua jam,Grab
Alam Craft,1,2026-01-02 19:21:28,payah makanan pending 2jam dan ga bisa di cancel,Grab
Riski sinaga,5,2026-01-02 19:20:37,mantap,Grab
Bngsat,5,2026-01-02 18:05:21,mantap,Grab
Boemi fashionstore,5,2026-01-02 17:24:11,liburan sangat nyaman dan tenang dengan Grab,Grab
AirDrop Unlimited,1,2026-01-02 17:21:45,SUSAH DAPAT DRIVER GRABFOOD UDAH NUNGGU BERJAM JAM GABISA DIBATALIN SEMUA FITUR GA BERGUNA,Grab
Ani Riwayanti,5,2026-01-02 17:13:57,"Tepat waktu, baik, ramah & sopan. Amanah deh 👍🏻",Grab
M Rizky Ilham,1,2026-01-02 16:59:35,"Aplikasi gajelas tmn gw sampe beli promag buat nahan laper gara gara drivernya pada ngebatalin, mana nyarinya lama lagi",Grab
Praba Prasetyoo,1,2026-01-02 16:55:41,makin lama makin rese harganya,Grab
Devi Maharany,1,2026-01-02 16:22:01,"percuma fitur catatan di grab food nya ada, saya pesan tidak pakai sambel malah di pakai kan sambel, entah penjual tidak membaca atau tidak terlihat di apk grabnya, bukan sekali tapi udah berkali-kali saya sangat kecewa pakai aplikasi nya.",Grab
Tia Love Zaif,1,2026-01-02 16:18:39,kalau tidak niat terima pesanan jgn kerja ojol saya pesan dari jam 9 nan sampe sekaran 23.11 belum ada yg terima orderan saya. keterlambatan terus,Grab
Ferdi Bastian,1,2026-01-02 16:04:11,"pelayanan tidak bagus, sudah 1 jam saya menunggu tidak ada kejelasan dari driver, ngabarin atau ngasih tau pun tidak, di mapsnya dia muter² ntah kemana, saya udah nunggu²in, nama pengemudi Raden Marcury",Grab
Apriansyah Parapat,1,2026-01-02 16:03:44,"Tarif memberatkan konsumen yang batalin orderan driver, tapi cari driver baru tarif berubah lebih tinggi. bahkan sampai 3x driver batalin orderan",Grab
Putri Rahayu,1,2026-01-02 15:27:36,"parahhh banget, sering banget pesen tapi ga pernah di proses, 2 kali pesen sampek di bisa di batalin karna lewat estimasi tapi ga ada proses lanjutan, ga niat bener bahhhh, orang cari makan karna laperrrr masih suruh nunggu, mana ga bisa di batalin klo belum lewat estimasi, kocakkkkk",Grab
reva lzaftaul,3,2026-01-02 15:26:26,lemot,Grab
Nurul Inayah,1,2026-01-02 15:16:50,"lama lama pesen grab selalu batal gara gara selalu kendala di pengemudi ga terima terima ,ga pesen makanan ga pesen go ride ga pesen expres semua kendala pengemudi nya ga dapet dapet ,auto uninstal",Grab
Noor Sulistyono,4,2026-01-02 15:14:56,pengiriman sesuai order dan cepat,Grab
noahh Zz,1,2026-01-02 15:14:34,pake grab 5x kena cancel mending pake gojek aja,Grab
Rika Mochi,5,2026-01-02 15:14:08,bagus,Grab
Nata Yutaa,2,2026-01-02 14:59:55,untuk aplikasinya bagus tapi drivernya tiba² batalin pesanan pas udah sampai tanpa kejelasan dan ditinggal gitu saja,Grab
sahabat Qid,5,2026-01-02 14:39:17,bagus,Grab
Angga Ari Wardana,1,2026-01-02 14:18:57,"driver nya kga niat nyari duit sebagian org,,ada fitur grab hemat kagaa ada yg mau ngambil,,jrk kga ada 5Km jga",Grab
Sekar ayu kaenu azzahra,2,2026-01-02 14:16:59,"yg bener aja! saya pesen grab food, saya paham kondisinya memang hujan (gerimis yg ga berhenti dari sore) tapi masa iya saya harus nunggu 1jam lebih cuma buat cari driver doang. udah gitu saldo ovo saya ke gantung, mau batalin pesenan juga gabisa. Sbg customer saya pesen grab food karna itu alternatif paling tepat karna saya lapar dan diluar hujan. Seenggaknya bisa batalin orderan, udah SATU JAM NUNGGU DRIVER DOANG YG BENER AJA!",Grab
Ricky Sopiandi,1,2026-01-02 14:13:02,pesanan udah nunggu sejam gak dapet driver. malah diundur waktunya lg setengah jam. udah gitu gak dapet juga driver. aneh. pindah tempat pesenan sama juga kaya gitu.,Grab
Rizan Zulfan,5,2026-01-02 14:12:20,bagus untuk pengemudi nya,Grab
RZS 6669,5,2026-01-02 14:10:56,supir nya baik,Grab
jabil kap,5,2026-01-02 14:09:10,sangat membantu dalam memenuhi kebutuhan masyarakat,Grab
Tuti Waluyani,2,2026-01-02 13:42:46,"masukan buat driver grab saya kan pelanggan tetap..kenapa saat hujan Grab di Jambi tidak ada ya..menaikan tarif dekat tapi gak ada satu pun yang dapat,,grab mobil loh,,",Grab
Enggar Susilo,1,2026-01-02 13:41:19,dada selamat tinggal Grab aplikasi bagus sayang susah pake nya ...titik jemput tidak bisa auto kyak app sblh ..cari manualpun zonk ...kecewa bgt pdhl pengguna lama Grab .,Grab
Edy Edy,1,2026-01-02 13:35:36,APLIKASI GRAB FOOD YANGA SUDAH MEMBUAT KECEWA.WAKTU DIBIKIN LAMA LAMA TANPA ADA PENJELASAN APAPUN DAN SEPIHAK SENDIRI.APLIKASI TIDAK JELAS.,Grab
SITI KHOIRIATUN NISA,1,2026-01-02 13:28:37,kenapa sudah tidak bisa pakai qris. apk gajelas,Grab
Casper_,1,2026-01-02 13:26:54,"kecewa sama ini aplikasi saya mesen makanan dari jam 19:45 estimasi datang jam 20:30 kalo tidak salah trus tiba"" berubah jadi 21:20 trus berubah lagi jadi 21:59 nanti lagi berubah? mending di isi option batal pesan niat beli makan di aplikasi supaya cepat datang dan malas antre ini malah kayak antre makan di tempat,, niat makan malah ilang selera makannya bener"" kecewa sama aplikasinya",Grab
Prabowo hercules,5,2026-01-02 13:23:32,bhest,Grab
Hanif Rrahman,5,2026-01-02 13:17:52,"udah langganan unlimited, tapi selalu dapet driver jauh lebih dari 2 KM penjemputan. tolong perbaiki",Grab
Dewi Supriyanti,5,2026-01-02 13:16:01,good job 👍,Grab
dedi setyawan,1,2026-01-02 13:13:02,"estimasi pesanan molor waktunya , kelamaan pake pengantaran prioritas sama standar sama aja driver dateng doubel orderan katanya",Grab
I Kadek Tekeh Antara,1,2026-01-02 13:00:44,3 hari ini kurang bagus harga naik tiba-tiba,Grab
Hafifah Mulyana,1,2026-01-02 12:55:52,Sangat lambat memberi respon untuk pencarian barang hilang untuk penumpang,Grab
M Rizaldi,5,2026-01-02 12:53:45,sangat membantu 👍👍,Grab
Johan94,5,2026-01-02 12:41:13,ramah,Grab
Mama Rey,5,2026-01-02 12:31:39,sangat membantu dalam segala situasi dan kondisi,Grab
Jaya kaya viral,1,2026-01-02 12:27:49,Tidak bisa pesan grab car!!! sudah berulangkali lapor ke cs berkali kali namun sampai saat ini masalah belum terselesaikan,Grab
Depo Bc,5,2026-01-02 12:22:44,bagus,Grab
Salsabila Aulia,1,2026-01-02 12:05:45,alamat nya ga sesuai tapi namanya sama,Grab
Hari anto,5,2026-01-02 11:55:07,"pelayanan nya luar biasa,, cepat, mudah dan sangat membantu.",Grab
Muhammad Ibnu pratama,5,2026-01-02 11:46:43,bagus,Grab
Nathaniel Sandy Nicholas,5,2026-01-02 11:39:00,Is the best.,Grab
Hadikul Jabil,2,2026-01-02 11:31:57,ngelag banget,Grab
Elisabeth Diana Dewayani,1,2026-01-02 11:28:47,"akun dihubungkan ke nomor terbaru susahnya minta ampun, diminta sc, tapi aplikasi tidak mengijinkan sc",Grab
Risdm,1,2026-01-02 10:57:39,ga berguna di saat urgent ga da driver oayah,Grab
Ria Agustina Agustina,5,2026-01-02 10:57:03,driver ya ramah,Grab
Irawan Pasoro,5,2026-01-02 10:42:11,good,Grab
Iswahyudin _,1,2026-01-02 10:37:09,"saya pesan makanan sudah 1 jam lebih tapi blum selesai dari restonya, mau komplain nggak ada fitur yg tersedia apalagi kompensasi. saya ini lapar blum makan, setidaknya kasih solusi lah",Grab
Presto 12liter,5,2026-01-02 10:08:35,mantaf,Grab
Ali Usman,5,2026-01-02 09:52:22,sopan baik melayani sepenuh hati,Grab
Fans Samsung,5,2026-01-02 09:47:10,cepat,Grab
Muh Adrian,4,2026-01-02 09:23:55,"aplikasi ini bagus tapi ada sedikit masalah ketika memesan makanan , terkadang terjadi error saat memesan dan masuk kedalam daftar pesanan tanpa ada informasi pesanan yang masuk jadinya makanan tersebut tetap terpesan",Grab
imron Pratama,5,2026-01-02 08:56:30,baik dan nyaman juga bawa kendaraannya,Grab
Khaer Abidah,5,2026-01-02 08:49:12,biar bintang yang jelaskan,Grab
Vitha Khan,5,2026-01-02 08:11:31,baik sangat,Grab
Martin Eranawati,5,2026-01-02 08:03:37,sangat memuaskan,Grab
Zero Xin,1,2026-01-02 07:58:12,"banyak penolakan dari driver , dan menunggu untuk mendapatkan driver lama sekali....",Grab
Atika Selma,5,2026-01-02 07:43:34,sangat membantu kalo lagi mager kemana² tp pengen jajan,Grab
Hendri Sutrisno,5,2026-01-02 07:27:09,Ok,Grab
D Goyen,5,2026-01-02 07:17:44,pelayanan mantap,Grab
Iis Bboss,3,2026-01-02 07:15:37,ok,Grab
Nayla Hartanto,5,2026-01-02 06:49:25,mantaaaps,Grab
Sriyati Arifin,5,2026-01-02 06:44:47,Alhamdulillah,Grab
Yulia Munawwaroh,5,2026-01-02 06:19:19,baik sangat,Grab
Suriani Ahmad,5,2026-01-02 06:14:53,aplikasi yang bagus,Grab
Yusron Darojat,1,2026-01-02 06:02:46,"10 Kali lebih pesan grab gak datang"" gak ada driver nya kah ? padahal biasanya aman"" aja, maaf pindah dlu ke maxim",Grab
Anna Marie,4,2026-01-02 05:47:22,terimakasih bpk nya ramah,Grab
Wahyudi Yudi,5,2026-01-02 05:41:52,pelayanan bagus,Grab
Al habsi Habsi,5,2026-01-02 05:35:04,sangat baik,Grab
Merry Sibagariang,5,2026-01-02 05:35:01,"drivernya ramah,mobil jg bersih.",Grab
Andreas Budi,5,2026-01-02 05:32:53,sangat baik..cepat rama,Grab
Wawan Sulistio,5,2026-01-02 05:24:22,puas,Grab
Mimu Papip,1,2026-01-02 05:15:23,"pengalaman pesan makan terburuk, jarak pesanan cuman 600 meter harus menunggu 1 jam lebih dan parahnya pembatalan tanpa pertanggungjawaban apa apa, kapok saya 😠😠😠😠😠😠😡😡😡😡😡😡😡😡😡",Grab
Zivana Una,1,2026-01-02 04:59:27,slow respon,Grab
Inisial R,1,2026-01-02 04:58:48,"Saya ingin membeli token listrik dengan menggunakan voucher diskon. Namun, saldo saya kurang, jadi saya melakukan isi ulang. Saldo sudah terkirim tetapi belum masuk. Karena itu, saya membatalkan pembelian untuk merefresh. Saat mencoba membeli lagi, voucher diskon ternyata hilang, padahal belum saya gunakan.",Grab
Nindya Ayu Lestari,1,2026-01-02 04:55:42,"lamaa bnget, gk bisa di batalin lagi masa harus di suruh nunggu sejam,, pesannya jam berapa, disuruh batalin pesanannya sejam kemudian, lailahaillah..",Grab
Zalfiah,1,2026-01-02 04:44:59,"tolong grab ditingkatkan lg pelayanan drivernya... kami pesan makan, trus kami bayar ongkir agar makanan kami nyampe tepat waktu (bukan free ongkir) tapi makanan dtg lama krn drivernya lama menjemput makanannya padahal kami sdh byr makanannya dan byr pula ongkirnya biar tiba lebih cpt... ini bisa masuk kategori pelanggaran hak konsumen ga sih... apa bisa grab dilaporkan ke YLKHI yaaaa... update 02 Jan 2026 msh sama...",Grab
Feftin Febriani,5,2026-01-02 04:38:21,bagus,Grab
Rely Moeham,3,2026-01-02 04:37:19,"Ongkirnya di wilayah Berastagi kemahalan bos. Mohon pengertiannya, agar supaya aku bisa tetap order.",Grab
inara huwaida,5,2026-01-02 04:25:09,"terima kasih, bisa nyari makanan favorit anak lokasi terdekat. ternyata divkampung jg ana makanan enak-enak lhoo",Grab
Rojanah Lubis,1,2026-01-02 04:15:42,"grab ini ada masalah apa sih, ongkir buat mesen makan nya naik terus, bahkan buat jarak 300 meter aja ongkir nya 11 ribu padahal awalnya cuman 2 ribu, jadi males make grab lagi",Grab
Ahnaf Ali,5,2026-01-02 04:08:50,oke membantu,Grab
Mariana Ulink,5,2026-01-02 04:06:21,sesuai ekspektasi,Grab
Andy Hardyani,5,2026-01-02 04:06:13,bagus,Grab
Suprastowo Prastowo,5,2026-01-02 04:02:07,baik,Grab
Naufal Putri,5,2026-01-02 03:54:31,"keren,, murah sukses selalu buat grab",Grab
Starla Angelica,5,2026-01-02 03:50:13,mntap la,Grab
Nur Laesa,5,2026-01-02 03:36:13,mantap,Grab
Nuragung,5,2026-01-02 03:34:29,👍👍👍👍👍,Grab
Putu Sugiantari,5,2026-01-02 03:06:44,sangat baik,Grab
Ari wulandari,5,2026-01-02 03:03:34,"fast respon, bisa nyampe daerah terpencil. pokoknya suka banget.",Grab
glenthink,5,2026-01-02 03:01:29,driver datang tepat waktu,Grab
SUKMA SUCI,5,2026-01-02 02:54:28,"minn...bisa gak ya di daerah koba Bangka tengah diadain grab..soalnya di koba lumayan kuliner nya..cuman sayang belum ada grab food, grab orang . riques dong min,Adain grab di daerah koba Bangka tengah...",Grab
Kacung Nataa,5,2026-01-02 02:39:22,mantap,Grab
Bherman Chiahaan,5,2026-01-02 02:36:49,perjalanan bagus,Grab
nanai nai,5,2026-01-02 02:36:33,ramah om nya,Grab
Angga Widya Agista,5,2026-01-02 02:07:27,ok bgt,Grab
Muhamad Dhofir,5,2026-01-02 01:46:02,terimakasih,Grab
sulistyowati baedowi,5,2026-01-02 01:36:53,"bagus, jempol dua",Grab
Nitttchoi 99,1,2026-01-02 01:24:44,"tolong dong, masa mau masuk pake no hp nggak bisa..padahal itu akun saya, terus saya buat akun baru juga nggak bisa..padahal bagus loh pake grab",Grab
Adi Tio,1,2026-01-02 00:12:21,"Tlng di perbaiki, saya booking 1 hari sblm keberangkatan dan sudah bayar, tp waktu brangkat di batalkan alasan TDK menemukan pengemudi, trus uang sya TDK di kembalikan, hrusnya di kembalikan karna bukan sya yg membatalkan, dan bukan kesalahan sya...",Grab
anas asti,5,2026-01-02 00:01:25,"pelayanan nya bagus 👍, pengantaran cepat",Grab
Shierly Jane Villomena,2,2026-01-01 23:50:14,"Setiap pesen grab car udah kayak ngemis aja, driver banyak yang cancel tanpa alasan padahal jelas jelas saya bilang mau nunggu meskipun jauh. Di filter lagi itu driver nya, biar ngga ada yang mental raja.",Grab
Celeng Ofisial,1,2026-01-01 23:42:32,lambat banget pengantaran nya,Grab
AICE PROJECT,5,2026-01-01 23:30:55,Ok,Grab
Fuad Hasan,1,2026-01-01 22:17:22,"tidak bisa cancel pesanan makanan, dari jam 03.55 sampai jam 5 lewat gk ada yg mau ngantar 🤣. kalo kurang driver harusnya dibanyakin untuk malamnya",Grab
