userName,app,score,at,content,normalized_text
Zulfa APRILIA,Grab,5,2025-12-10 04:36:07,"ramah, mengantar dengan selamat",ramah antar selamat
Ummu Fatih Arifin,Grab,5,2025-12-10 04:22:11,"layanannya cepat, tanggap dan mantap",layan cepat tanggap mantap
Alia Tulhimmania,Grab,5,2025-12-10 04:03:33,bagus sekali,bagus sekali
Ita Variesta,Grab,1,2025-12-10 03:56:08,"tolong untuk driver nya di cek lagi apa lagi yang tidak memasang plat nomor khusus nya bagi pengendara motor,,banyak yang ugal-ugalan di jalan,saat di klakson tidak terima melecetkan mobil saya,saya mau catat plat nomor nya tapi tidak memasang plat kendaraan bermotor hanya memakai atribut dari grab,tolong lebih selektif lagi memilih pekerja,maaf saya delete aplikasi nya udh kesekian kali seperti ini",untuk pengemudi nya cek apa pasang plat nomor khusus nya kendara motorbanyak yang ugalugalan jalansaat klakson terima lecet mobil sayasaya mau catat plat nomor nya tidak pasang plat kendara motor pakai atribut grabtolong lebih selektif pilih pekerjamaaf delete aplikasi nya sudah sekian kali ini
YES SADIPUN (SATRIA),Grab,5,2025-12-10 03:52:24,mantap,mantap
Leonardo Yona,Grab,4,2025-12-10 03:14:39,"Saya kasih bintang 4, aplikasinya sangat membantu dalam pesanan makanan dan minuman. Kalau sudah sampai pesanannya usahakan driver grab langsung jangan menelpon orang yang sedang pesan grab, saya agak sedikit kesel",kasih bintang aplikasi sangat bantu pesan makan minum kalau sampai pesan usaha pengemudi grab langsung jangan telpon orang sedang pesan grab agak sedikit kesel
yohoho,Grab,1,2025-12-10 03:12:45,"tidak ada tampilan mobil, motor atau food. hanya superbank dan pulsa",ada tampil mobil motor food superbank pulsa
Ong KHo,Grab,1,2025-12-10 03:10:00,order obat² an tapi tidak di antar dgn waktu yg lama dan tiba² di cancel,pesan obat an tidak antar dengan waktu yang lama tiba cancel
Iding Able,Grab,5,2025-12-10 03:09:49,saya tidak ada pengalaman apa apa,tidak alam apa apa
Octa Vares,Grab,5,2025-12-10 01:58:12,aplikasi bagus banget,aplikasi bagus banget
Ngadimin Dimin,Grab,5,2025-12-10 01:24:12,jazzakallahukhairan untuk drivernya,jazzakallahukhairan drivernya
Siti Mujaeti,Grab,5,2025-12-10 00:51:00,greb sqngat membantu kami,greb sqngat bantu
Indah,Grab,1,2025-12-10 00:27:32,iklannya maksa,iklan maksa
Bayu Saputra,Grab,5,2025-12-09 23:57:13,terbaikk....,terbaikk
Ayu Herawati,Grab,5,2025-12-09 23:55:33,"aman,nyaman,dan komunikatif",amannyamandan komunikatif
Cancan Zes,Grab,2,2025-12-09 23:42:41,pengemudi sering membatalkan pesanan terutama pagi hari..payah,kemudi sering batal pesan utama pagi haripayah
Xxy Dd,Grab,3,2025-12-09 23:11:48,"bagus pelayanan ny, cmn yg paling g bagus itu pas hujan. eror"" dan harga nge lonjak pdhl lokasi dekat",bagus layan ny cmn yang paling g bagus pas hujan eror harga nge lonjak pdhl lokasi dekat
Putra Kumbang,Grab,2,2025-12-09 23:01:15,"susah nyari driver grab car nya. driver nya sering minta cancel, harus nambahin biaya buat mempercepat pencarian driver... sering ditolak kalo argo kecil. alasan jemput jauh lah,lagi kencing lah disuruh nunggu hampir stgh jam. asli bete'in lama2",susah nyari pengemudi grab car nya pengemudi nya sering minta cancel nambahin biaya buat cepat cari pengemudi sering tolak kalo argo kecil alas jemput jauh lahlagi kencing lah suruh nunggu hampir stgh jam asli betein lama
awan fox,Grab,5,2025-12-09 22:52:04,mantab,mantab
Yusuf,Grab,5,2025-12-09 20:52:56,7 ribu setiap hari,ribu hari
Gopal Johendra,Grab,5,2025-12-09 19:59:39,nyaman,nyaman
A. Naufal Rambe,Grab,1,2025-12-09 19:52:11,"udah nunggu lama kirain lagi di buat, eh ternyata gak siap"", tidak ada konfirmasi dari restoran dan tidak ada pemberitahuan dari aplikasi kalau mereka tidak menerima orderan lagi, kecewa berat sama grab, mana gak bisa di batalin, harus nunggu lama bgt baru bisa di batalin. mending pindah ke gojek aja deh, grab busuk",sudah nunggu lama kirain di buat eh nyata tidak siap konfirmasi restoran tidak ada pemberitahuan aplikasi kalau tidak terima pesan kecewa berat sama grab mana tidak di batalin nunggu lama banget baru di batalin mending pindah gojek aja deh grab busuk
Didik Prasetiyo,Grab,5,2025-12-09 19:00:33,sangat membantu,sangat bantu
Jolodong Pirmen,Grab,5,2025-12-09 18:37:37,enak buat jalan,enak buat jalan
ahmad syah roni,Grab,1,2025-12-09 18:10:39,pinjaman di grab driver udah lunas tapi malah ga muncul limit lagi terus suruh ambil penawaran hp tapi belom di acc acc kecewa sih,pinjam grab pengemudi sudah lunas malah tidak muncul limit terus suruh ambil tawar hp bom acc acc kecewa sih
Liswidawati Widawati,Grab,5,2025-12-09 17:51:07,mantapp,mantapp
Luke Nehemia,Grab,5,2025-12-09 16:28:07,mantap pooollll,mantap pooollll
Yeni Rahmani,Grab,5,2025-12-09 16:04:08,sangat membantu,sangat bantu
Fathiyah Salsabila,Grab,1,2025-12-09 15:34:26,lama banget balikin duit yang di cancelnyaaa ga gercep njirr 😭😭😭😭,lama banget balikin duit di cancelnyaaa tidak gercep njirr
Idha Farida,Grab,5,2025-12-09 15:30:38,sambalnya enak folll👍👍👍👍,sambal enak folll
Azka Pratama21,Grab,5,2025-12-09 15:05:25,"Mempermudah bagi karyawan yg gk punya kendaraaan, goodddddddd",mudah karyawan yang tidak punya kendaraaan goodddddddd
je.shyafiq Je,Grab,5,2025-12-09 15:01:41,"sangat baik, best",sangat baik best
Rizal Terate,Grab,5,2025-12-09 14:54:16,mantap,mantap
Azhar nawfal Rafee,Grab,1,2025-12-09 14:19:39,"customer jgn pada bangga dg tarif bike hemat cuma bayar 7.000 jarak dekat, asal anda tau sisa pembayarannya itu driver2 yg tanggung bukan aplikator",customer jgn bangga dg tarif bike hemat cuma bayar jarak dekat asal tau sisa bayar pengemudi yang tanggung bukan aplikator
Salisya viza,Grab,1,2025-12-09 14:02:05,banyak driver yang lawan arus terutama di daerah flyover taman cibodas tangerang kota. minus attitude 👎🏻dan membahayakan org lain,banyak pengemudi lawan arus utama daerah flyover taman cibodas tangerang kota minus attitude bahaya orang
Bawon Suwito,Grab,5,2025-12-09 13:23:56,Ada kepastian.,pasti
Ayu,Grab,1,2025-12-09 13:18:47,vhocer sudah dicantumin eh tau² ga kepotong....ngerugiin banget,vhocer dicantumin eh tau tidak kepotongngerugiin banget
Nendi Saparingga,Grab,1,2025-12-09 13:11:10,mengganggu,ganggu
Agus Budi,Grab,5,2025-12-09 13:05:54,enak murah sesuai kantong anak sekolah,enak murah sesuai kantong anak sekolah
Aditya Raffa,Grab,5,2025-12-09 12:56:04,pa Mustofa terimakasih banyak sudah nganterin saya udah brapa x di kensel bapa mau nganterin saya🙏🙏🙏🙏🙏🙏🙏🙏👍👍👍👍👍👍👍👍👍👍👍,pa mustofa terimakasih banyak nganterin sudah brapa x kensel bapa mau nganterin
Lilik Uyeee,Grab,5,2025-12-09 12:33:10,tingkatkan lgi keramahan,tingkat lagi ramah
Fitri,Grab,5,2025-12-09 12:26:36,jdi lebih mudah untuk pesan makanan,jdi lebih mudah pesan makan
Muhammad Adzar Riyadi,Grab,5,2025-12-09 12:14:25,aplikasi pengantaran makan terbaik,aplikasi antar makan baik
Ara Birkin,Grab,1,2025-12-09 12:12:06,kok disuruh milih metode pembayaran gak mau:( bingung sendiri jdinya,kok suruh milih metode bayar tidak mau bingung sendiri jdinya
Saryanto Saryanto,Grab,5,2025-12-09 12:10:35,pengiriman cepat,kirim cepat
Angkasa Okta,Grab,5,2025-12-09 11:59:29,sangat baik,sangat baik
Jee_jee 1501,Grab,5,2025-12-09 11:58:40,mudah..cepat dan terjangkau,mudahcepat jangkau
Tan Aguan,Grab,5,2025-12-09 11:54:58,mantap,mantap
Ehikke Nur Apri septiana,Grab,1,2025-12-09 11:45:54,sorry ya pesanan sampe 2 jam ga dapet dapet driver nahan laper banget ternyata setelah 2 jam di batalkan pesanan nya sumpah jengkel banget udah gitu pake wifi/data masih aja susah sinyal padahal pink nya bagus semua,sorry pesan sampe jam tidak dapet dapet pengemudi nahan laper banget nyata jam batal pesan nya sumpah jengkel banget sudah gitu pakai wifidata aja susah sinyal padahal pink nya bagus semua
Rudhi alfian,Grab,1,2025-12-09 11:41:35,"nge bug terus, masuk ke akun ini tiba tiba kembali sendiri, terus daftar lagi udah gak bisa, daftar pake akun lain, juga gitu tiba tiba kembali, daftar lagi gak bisa,, tolong hilangin bug kayak gitu,, udah gak ada nomer lagii, ini gimana mau login nya terus",nge bug terus masuk akun tiba tiba sendiri terus daftar sudah tidak daftar pakai akun juga gitu tiba tiba daftar tidak tolong hilangin bug kayak gitu sudah tidak nomer lagi bagaimana mau login nya terus
Namih Namih,Grab,5,2025-12-09 11:26:42,supirnya baik,supirnya baik
Didit Sapryanto,Grab,5,2025-12-09 11:22:11,mantap,mantap
Sudarno Darno,Grab,5,2025-12-09 10:50:50,the bast,the bast
afryy mnggraian,Grab,3,2025-12-09 10:34:08,susah bnget KLO kita batalkan pesanan,susah bnget kalau batal pesan
Intel,Grab,4,2025-12-09 10:26:01,PERLU FITUR LANGSUNG CANCEL PESANAN,perlu fitur langsung cancel pesan
Jasmine kayla,Grab,2,2025-12-09 10:12:57,"hey hey pake grab cmn karna ada ovonya kosyak tb tb drivernya pada jauh semua 7 menit 10 menit, trus dapet perlakuaj ga sopan pulak wkwkw banget deh",hey hey pakai grab cmn karena ovonya kosyak tb tb drivernya jauh semua menit menit trus dapet perlakuaj tidak sopan pulak wkwkw banget deh
Indah Permata Sari,Grab,5,2025-12-09 09:59:03,sangat membantu,sangat bantu
Erina Sahrianti,Grab,5,2025-12-09 09:57:13,sangat baik,sangat baik
putri febrianti,Grab,4,2025-12-09 08:43:57,tolong kalau bisa plat nomor diaplikasi dan di aslinya harus sama🙏🏻🙏🏻,kalau plat nomor aplikasi di asli sama
Arfa Ara,Grab,5,2025-12-09 08:30:27,"upgred boleh tapi jangn gede"" nambah nya ,memorinya jadi gak kuat",upgred tapi jangn gede nambah nya memori jadi tidak kuat
suhermansah herman,Grab,5,2025-12-09 08:15:48,sagat baguus,sagat baguus
Khumaladis W Indri,Grab,2,2025-12-09 07:19:12,sekarang dikit ih diskon nya pdhl udh pake grab unlimited,sekarang dikit ih diskon nya pdhl sudah pakai grab unlimited
Frans Surjadi,Grab,5,2025-12-09 07:12:02,mantap,mantap
Anyy Galon Anyy,Grab,5,2025-12-09 06:59:54,thank's hantaran tepat waktu & ramah,terima kasih hantar tepat waktu ramah
Santi Widyaningsih Santi onet,Grab,5,2025-12-09 06:43:43,baik sekali,baik sekali
Mohamad niko Apriliando (Nikoo),Grab,2,2025-12-09 06:42:46,"izin mengadukan keluhan pembayaran grab 2 kali, karena pembayaran awal tidak terecord oleh aplikasi grabnya lalu mencoba untuk melakukan pembayaran lagi dan berhasil akan tetapi saldo awal tetap terpotong apakah bisa mendapat pengembalian untuk saldo yang pertama?",izin adu keluh bayar grab kali bayar awal terecord aplikasi grabnya lalu coba laku bayar dan hasil tetapi saldo awal tetap potong bisa dapat kembali saldo pertama
Nurwi,Grab,5,2025-12-09 06:18:32,baik dan ramah,baik ramah
Tupang Coy,Grab,5,2025-12-09 06:04:57,ok bgt,banget
Teza Alteza,Grab,5,2025-12-09 05:52:04,murah banget dari yang lain,murah banget yang
Fahrul Ruli,Grab,5,2025-12-09 05:40:31,mantap,mantap
Muhamad Fahri,Grab,5,2025-12-09 05:03:20,bagu josssss,bagu josssss
bar,Grab,5,2025-12-09 03:38:21,ramah dan tepat waktu,ramah tepat waktu
Ardiansyah Begoh,Grab,5,2025-12-09 03:22:08,aman nyaman dan cepat👍👍,aman nyaman cepat
Paulus Yudhiputra,Grab,5,2025-12-09 03:09:29,pengemudi ramah dan sopan,kemudi ramah sopan
Bukhori 11,Grab,5,2025-12-09 02:15:26,mantap dan membantu sekali,mantap bantu sekali
Intan Nurani,Grab,4,2025-12-09 02:13:32,alamat tidak lengkap,alamat lengkap
samsung,Grab,5,2025-12-09 02:05:24,haturnuhun,haturnuhun
Dicky Freshia,Grab,5,2025-12-09 02:03:21,baik sekali,baik sekali
Abdi Lodra,Grab,5,2025-12-09 01:21:07,Muantep,muantep
Baqir Zila,Grab,5,2025-12-09 01:15:04,mantap,mantap
Aurellia Nur Amalina,Grab,1,2025-12-09 01:05:36,"banyak driver nya skrg diajak ngomong ngelunjak, pdhl dimintain baik"". gaada training buat driver kah????",banyak pengemudi nya sekarang ajak ngomong ngelunjak pdhl dimintain baik gaada training buat pengemudi
YUFANTI APRILLIA RELISKA,Grab,5,2025-12-09 00:48:33,sangat mmbantu,sangat mmbantu
Lani Meonk,Grab,1,2025-12-09 00:42:00,"banyak driver cancel pesanan, dengan alasan ban bocor, mogok dll, juga pesanan lama diambil bahkan beberapa kali tdk diambil padahal dimaps terlihat banyak driver yang mangkal, sehingga pricing semakin meningkat..melebihi Gojek! payah manajemen Grab gak bisa memaintenance drivernya utk bisa kerja baik!",banyak pengemudi cancel pesan alas ban bocor mogok juga pesan lama ambil bahkan beberapa kali tidak ambil padahal dimaps lihat banyak pengemudi mangkal pricing makin meningkatmelebihi gojek payah manajemen grab tidak memaintenance drivernya untuk kerja baik
N,Grab,1,2025-12-09 00:15:54,"sebenarnya bagus pelayanannya, tp kenapa hrs pake verif selfi? gimana klo yg order lgi buru-buru, mana pas verif ribet bgt lagi",benar bagus layan tapi harus pakai verif selfi bagaimana kalau yang pesan lagi buruburu mana pas verif ribet banget
Sara Stone,Grab,2,2025-12-09 00:14:19,"gila pengantarannya lambat bgt mau pake yg hemat, reguler, atau prioritas pun ttp lambat bgt",gila antar lambat banget mau pakai yang hemat reguler prioritas ttp lambat banget
Ully Utami,Grab,5,2025-12-08 23:34:03,pelayanan nya sangat Rama ttp semangat Bu🥰🥰🥰🥰,layan nya sangat rama ttp semangat bu
Trida Belivia,Grab,5,2025-12-08 22:41:45,Lbh mudah untuk perjalana'an disaat terdesak🙏,lbh mudah perjalanaan saat desak
Gerhana Cen,Grab,5,2025-12-08 20:29:03,coba viktur pembayaran grab motor bisa pake dana kalo aplikasi ovo ku terblokir susah buka blokir nya ribet,coba viktur bayar grab motor pakai dana kalo aplikasi ovo ku blokir susah buka blokir nya ribet
agung surya permana,Grab,1,2025-12-08 19:08:24,Aplikasi yang tidak amanah,aplikasi tidak amanah
diaz rani,Grab,2,2025-12-08 17:15:05,ni aplikasi bgmn sih mapnya.. alamat sma resto y jaraknya gak sesuai.. resto jrak 2 km dr rumah..bisa jadu 10km. tuh map grab dilewatin kemana coba.. bikin mahal ongkir jadinya,ni aplikasi bgmn sih map alamat sma resto y jarak tidak sesuai resto jrak kamu dari rumahbisa jadu kamu itu map grab dilewatin coba bikin mahal ongkir jadi
Iis Winarni,Grab,2,2025-12-08 16:40:01,katanya dibawah 2 km nonstop 7k tp buktinya saya selalu mahal pasti 15 atau 20k,kata bawah kamu nonstop k tapi bukti selalu mahal atau k
Sahda Kirana,Grab,5,2025-12-08 16:03:51,"sangat baik, terimakasih 🙏🏻",sangat baik terimakasih
Kadek Kucit,Grab,5,2025-12-08 15:32:05,sangat baik,sangat baik
Davino Vino,Grab,2,2025-12-08 15:31:27,"UNTUK PENGEMUDINYA TOLONG SAMAPAIKAN YG BERNAMA MUHAMMAD MANSUR,TOLONG DIA ITUU CABUL DENGAN PACAR SAYA,SEMUNYA DITANYAKAN BAHKAN DIA SAMPI MAU NGANTERIN DEPAN GERBANH DIA NGOMONG SENDIRI SEKALIAN SAJA AMPE DEPAN NENG BIAR BISA NGAPEL SAYA NGOMONG SESUAI DENGAN KENYATAAN FAKTA INI TOLONG RESPONNYA,KALO BUTUH BUKTI CHT SAYA",mud samapaikan yang nama muhammad mansurtolong ituu cabul pacar sayasemunya tanya bahkan sampi mau nganterin depan gerbanh ngomong sendiri sekali ampe depan neng biar ngapel ngomong sesuai nyata fakta tolong responnyakalo butuh bukti cht
Badru Zaman,Grab,5,2025-12-08 15:19:37,mantaap👍👍,mantaap
Massages Makassar,Grab,1,2025-12-08 15:12:34,makin ksni makin lemot,makin ksni makin lot
Nur Yatimah,Grab,5,2025-12-08 14:57:17,sangat puas Karena cpet sampai nya,sangat puas cpet nya
Ina Galiawati,Grab,5,2025-12-08 14:31:22,terima kasih grab motor dan grab mobil sukses dan terbaik dalam pelayanan konsumen,terima kasih grab motor grab mobil sukses baik layan konsumen
Aqilla lutfia,Grab,2,2025-12-08 14:11:28,"kecawa.. terlalu lama mendapatkan driver food. kalah sama aplikasi orange walaupum ongkos sama ""hemat"".",kecawa terlalu lama dapat pengemudi food kalah sama aplikasi orange walaupum ongkos sama hemat
Husnul Chotimah,Grab,5,2025-12-08 13:47:08,Mudah dan murah,mudah murah
Yessy Susanti20,Grab,5,2025-12-08 13:42:14,bagus bgt,bagus banget
Ali Usman,Grab,1,2025-12-08 13:35:24,sering salah titik,sering salah titik
Basun Jaya,Grab,5,2025-12-08 13:33:21,grab solusi terbaik untuk urusan mendesak dan tercepat,grab solusi baik urus desak cepat
Raka Nurdafa,Grab,5,2025-12-08 13:20:31,semua ok,semua
Bagus Edi,Grab,5,2025-12-08 13:15:23,sangat membantu,sangat bantu
Aril Farino,Grab,1,2025-12-08 12:44:21,"aplikasi gak jelas estimasi waktu pesanan gak jelas,drivernya gak niat kerja semua,urusan perut di lama""in",aplikasi tidak jelas estimasi waktu pesan tidak jelasdrivernya tidak niat kerja semuaurusan perut lamain
Tongam S,Grab,1,2025-12-08 11:27:58,saya nungguin pengantar barang sangat lama,nungguin antar barang sangat lama
supervtec,Grab,1,2025-12-08 11:21:52,sering mendapatkan driver jauh terus,sering dapat pengemudi jauh terus
Suminto 79,Grab,5,2025-12-08 10:55:17,abangnya baik,abang baik
Akhmad Akhmad,Grab,5,2025-12-08 10:45:18,naik grab jadi gampng dan hemat bnyk promo,naik grab jadi gampng hemat banyak promo
Sayyidaaz,Grab,2,2025-12-08 10:23:38,"sangat lama.. entah resto/drivernya, sama² terlalu lama melebihi estimasinya",sangat lama entah restodrivernya sama terlalu lama lebih estimasi
Fici Ragel,Grab,3,2025-12-08 09:38:45,sangat tidak mahal grab nya,sangat mahal grab nya
Mirnawati,Grab,5,2025-12-08 09:16:56,sopir grapnya Ramah baik n mantap,sopir grapnya ramah baik n mantap
Marsianus Gerlian Eka Mbete,Grab,1,2025-12-08 08:25:09,sangat tidak optimal pesan makanan lama. toko sudah menyiapkan tapi tidak ada driver yang menerimanya padahall siang hari,sangat optimal pesan makan lama toko siap tidak pengemudi terima padahall siang hari
Asih,Grab,5,2025-12-08 07:41:36,"sangat baik dan sopan,🙏 terimakasih banyak 🙏",sangat baik sopan terimakasih banyak
Jhon Winsun,Grab,5,2025-12-08 07:15:16,nice and satisfactory service.,nice and satisfactory service
Anggri Prananto,Grab,5,2025-12-08 06:59:19,bagus dan sangat membantu,bagus sangat bantu
Wan Syamsudduha,Grab,4,2025-12-08 06:41:53,"Aplikasinya bagus banyak promo, tapi kenapa selalu dapat driver yang jauh, padahal yg dekat masih banyak",aplikasi bagus banyak promo kenapa selalu pengemudi jauh padahal yang dekat banyak
Itme Me,Grab,2,2025-12-08 06:34:49,"Saya pernah beli makanan pake jasa antar. Karna saya ketiduran dan HP dimaen sama anak. Paket saya bukan dikembalikan ke penjual. Tapi dimakan sama driver. Saya chat driver mengolok2 dengan kata ""Pesan lagi"".",pernah beli makan pakai jasa antar karena tidur hp dimaen sama anak paket bukan kembali jual makan sama pengemudi chat pengemudi olok kata pesan
Yuna Prasetyo,Grab,5,2025-12-08 06:29:21,sangat baik,sangat baik
Rian Ona,Grab,5,2025-12-08 06:28:43,mantap,mantap
Paryatun Paryatun,Grab,5,2025-12-08 06:20:47,pengantar ramah bgt,antar ramah banget
Quen Bella,Grab,1,2025-12-08 06:09:42,"lama mencari driver buat antar makan, sudah dapat tapi di cancel pdhl Deket dari tempatnya",lama cari pengemudi buat antar makan dapat di cancel pdhl deket tempat
Muhammad Irsyad,Grab,5,2025-12-08 05:22:28,drivernya nyaman terimakasih,drivernya nyaman terimakasih
Nomiaja,Grab,5,2025-12-08 05:04:30,baik deh pokoknya,baik deh pokok
safa anggraini,Grab,1,2025-12-08 04:48:43,"saya sudah konfirmasi permasalahan ovo yg terblokir namun pengembalian dana belum juga terselesaikan sudah 2minggu namun belum ada perbaikan CS pun sangat SLOW RESPON, pdhl saya sudah koperatif namun tidak ada konfirmasi apapun dari pihak cs sampai saat ini.",konfirmasi masalah ovo yang blokir kembali dana juga selesai sudah minggu belum baik cs sangat slow respon pdhl sudah koperatif tidak konfirmasi apa pihak cs saat
Henky My Fren,Grab,4,2025-12-08 04:45:24,lebih ditingkatkan lagi,lebih tingkat
Reva Dwiutami12,Grab,5,2025-12-08 04:33:29,Sangat membantu,sangat bantu
Asep Abe,Grab,5,2025-12-08 04:30:30,Terima kasih atas respon nya yang cepat tentang masalah saya dan penyelesaian yang cepydan tepat.,terima kasih atas respon nya cepat masalah dan selesai cepydan tepat
Indra tri Pratama,Grab,5,2025-12-08 03:59:31,jos jiss nek e ate molehh ngegrab aee akuu,jos jiss nek e ate molehh ngegrab aee akuu
Bryan owner Suzuki Fronx,Grab,5,2025-12-08 03:39:49,aplikasi ini sangat membantu bagi saya,aplikasi sangat bantu saya
Ahmad sopian Sopian,Grab,1,2025-12-08 03:38:33,lambat nunggu kedatangan grab nya 1jam,lambat nunggu datang grab nya jam
Grandio Guardian,Grab,5,2025-12-08 03:34:30,sangat baik,sangat baik
Pur Wanto,Grab,5,2025-12-08 03:28:26,pelayanan sangat enak,layan sangat enak
#427 SYARIFULLAH,Grab,1,2025-12-08 03:21:19,"Tolong kasi driver TERDEKAT,",kasi pengemudi dekat
Suprihatingsih,Grab,5,2025-12-08 03:20:20,orangnya tamah,orang tamah
Saputra Ning,Grab,5,2025-12-08 03:06:45,mudah di pahami bagus bagus.,mudah paham bagus bagus
Musrih Fatiha,Grab,4,2025-12-08 02:57:22,kenapa saya selalu gagal verifikasi wajah,saya selalu gagal verifikasi wajah
Gunawan Wibisono,Grab,5,2025-12-08 02:38:27,"sangkyu Grab, very interesting",sangkyu grab very interesting
Imam Roni,Grab,5,2025-12-08 02:28:58,pengantaran cepat dan praktis murah tanpa ribet,antar cepat praktis murah ribet
Ari Yanto,Grab,5,2025-12-08 02:16:04,sangat membantu,sangat bantu
Cyclone X816,Grab,1,2025-12-08 02:14:52,maksa kali minta update. udalah paket tinggal sekarat,maksa kali minta perbarui uda paket tinggal sekarat
Putut Budi,Grab,5,2025-12-08 02:07:12,sangat bermanfaat dan memudahkan dalam berpergian kemana aja,sangat manfaat mudah pergi aja
Inda Kristianawati,Grab,5,2025-12-08 01:51:28,pesanan cepat & sesuai,pesan cepat sesuai
Yayuk Kusmawati,Grab,5,2025-12-08 01:45:59,pelayanan bagus,layan bagus
Firman Prasena,Grab,5,2025-12-08 01:19:26,terimakasih,terimakasih
tb cahyadi,Grab,5,2025-12-08 00:47:38,Grab mantap,grab mantap
Supri Adi,Grab,5,2025-12-08 00:40:58,terbaik,baik
Pipit Laela Gunawati,Grab,5,2025-12-08 00:03:04,semuanya oke dan sangat menyenangkan,semua baik sangat senang
Akun Google,Grab,5,2025-12-07 23:26:38,orangnya ramah dan tepat waktu,orang ramah tepat waktu
shelia dewi,Grab,2,2025-12-07 23:17:01,maaf yaa aku kasih bintang 2 karna saat cari pengemudi lama,maaf yaa saya kasih bintang karena cari kemudi lama
Dewa Dodhe,Grab,5,2025-12-07 23:03:13,sangat baik,sangat baik
ardha nugroho,Grab,5,2025-12-07 21:17:44,"terimakasih banyak, responnya sangat cepat. Alhamdulillah.",terimakasih banyak responnya sangat cepat alhamdulillah
Adyt Alvin,Grab,5,2025-12-07 17:37:58,mantap,mantap
Pipih Hapipah,Grab,2,2025-12-07 17:26:53,tolong dong untuk grab kalo driver 10 menit sampai 15 menit tidak menuju resto langsung ganti deiver. saya tiap malam rugi makanan sudah matang tp di gantung sama driver grab.,dong grab kalo pengemudi menit menit tuju resto langsung ganti deiver tiap malam rugi makan matang tapi gantung sama pengemudi grab
salwasalwa007,Grab,1,2025-12-07 16:33:49,apk gajelas kbnyk ini itu RIBET,apk gajelas kbnyk itu ribet
ecii,Grab,5,2025-12-07 16:16:18,pelayanan sangat baik,layan sangat baik
NOUVAL Alfarizi,Grab,1,2025-12-07 15:33:39,ini grab ad apakah malah pinjaman tidak jelas yg muncul,grab ad malah pinjam jelas yang muncul
Budi Prasetiyo,Grab,1,2025-12-07 15:27:40,sedikit sedikit update...saat mau di gunakan krodit bgt malah zonk,sedikit sedikit updatesaat mau guna krodit banget malah zonk
Muhamad Bari,Grab,5,2025-12-07 15:27:21,mantap lah👍👍,mantap lah
Esron Sihotang,Grab,5,2025-12-07 14:11:28,mantap,mantap
Roma Sidabutar,Grab,3,2025-12-07 14:03:40,kurang,kurang
Dini Aryani,Grab,5,2025-12-07 13:54:32,mksih pak bpak yh baik sabr 😊,mksih pak bpak yh baik sabr
Rini Yuliana,Grab,5,2025-12-07 13:48:21,good job,good job
Tioek Herumana,Grab,5,2025-12-07 13:42:44,nice. ada opsi hematnya,nice opsi hemat
Balaca Hermawan7,Grab,5,2025-12-07 13:42:41,sangat nyaman,sangat nyaman
Mona Meylinda,Grab,5,2025-12-07 13:28:09,murah n driver nya gercep,murah n pengemudi nya gercep
Mega Wati,Grab,5,2025-12-07 13:22:57,sangat berguna,sangat guna
Rama Rama,Grab,1,2025-12-07 12:33:07,"di Bangka Masih Susah dapetin Pengemudi apalagi yg promo"" susah bnr",bangka susah dapetin kemudi yang promo susah bnr
Dilla Zm,Grab,5,2025-12-07 12:25:52,sangat baik,sangat baik
titik titik604,Grab,1,2025-12-07 12:17:02,"iklan meropotkn, mw klik lanjutkan malah ga bisa, udh 2 x coba tete aja, memerlambat saja",iklan meropotkn mw klik lanjut malah tidak sudah x coba tete aja lambat
Herry Pusung,Grab,5,2025-12-07 12:06:22,sangat membantu 🙏,sangat bantu
Devan Raska,Grab,5,2025-12-07 11:46:42,bagus kadang map error,bagus kadang map eror
Sel Lla,Grab,5,2025-12-07 11:18:13,mantap lah,mantap lah
Irwansyah Nst,Grab,5,2025-12-07 10:45:27,terbaik,baik
Lanang tri Yuli suntono,Grab,5,2025-12-07 10:33:58,suka sekali,suka sekali
Marcel,Grab,4,2025-12-07 10:20:59,seruuu bercerita,seruuu cerita
Robie Almubarak,Grab,5,2025-12-07 10:11:39,"Assalamualaikum wr wb kendaraan Saya No Pol : B 1116 DZN Saya Robie ingin menginformasikan kejadian semalam Sabtu Tgl 6 Desember 2025 Jam 22.23 setelah mengantar penumpang daerah jagakarsa dan saya sebelumnya hari jumat mengantar penumpang ke puncak bogor sabtu pagi saya masih bisa mengatar dan di daerah jakarta pamulang ciputat dan sekitarnya,Kronologi kejadian HP DI CURI : :PADA SAAT SAYA MENJEMPUT PENUMPANG DARI RUMAHSAKIT PROKLAMASI DAERAH SERPONG KE RUMAH DAERAH JAGAKARSA SELESAI, SAYA KELE",assalamualaikum wr wb kendara no pol b dzn robie informasi jadi malam sabtu tgl desember jam antar tumpang daerah jagakarsa belum hari jumat antar tumpang puncak bogor sabtu pagi masih atar daerah jakarta pamulang ciputat sekitarnyakronologi jadi hp di curi saat jemput tumpang rumahsakit proklamasi daerah serpong rumah daerah jagakarsa selesai saya kele
arimbi mutiara,Grab,2,2025-12-07 10:11:36,"susah cari driver grabcar, sudah satu setengah jam GK dapet dapet hapus aja aplikasinya",susah cari pengemudi grab car satu tengah jam tidak dapet dapet hapus aja aplikasi
devi jombang,Grab,5,2025-12-07 10:08:18,sangat terbantu😍,sangat bantu
